,Transaction ID,Transaction Date,Menu,Category,Menu ID,Qty,Price,Total Spent,Payment Method,Order Type
254,SUN-5319858,2023-01-17,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Debit Card,missing
255,SUN-8421588,2023-03-16,Espreso Single,Drinks,DRK-01,4,22000,88000,Debit Card,Online Order
256,SUN-2821147,2023-05-29,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,error,missing
257,SUN-7381352,2023-04-14,Cafe Latte,Drinks,DRK-03,4,unknown,128000,error,Take Away
258,SUN-2816243,2023-03-06,Cinnamon Roll,Dessert,DST-05,1,28000,error,Cash,Dine In
259,SUN-7746832,2023-04-25,nan,Food,error,2,52000,104000,Debit Card,Dine In
260,SUN-7359141,2023-09-18,Beef Carbonara Pasta,Food,FOD-02,unknown,52000,missing,missing,Online Order
261,SUN-1762618,2023-04-25,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Digital Wallet,Dine In
262,SUN-4862565,2023-12-02,missing,Drinks,DRK-05,4,35000,140000,Debit Card,Dine In
263,SUN-2301108,2023-07-30,Grill Chicken Caesar Salad,missing,FOD-04,3,42000,unknown,Cash,Take Away
264,SUN-3531137,2023-02-20,Iced Americano,Drinks,DRK-02,4,28000,missing,Cash,Take Away
265,SUN-2674547,2023-12-21,Cafe Latte,Drinks,DRK-03,2,32000,64000,Debit Card,Online Order
266,SUN-6706571,2023-11-18,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,unknown,Take Away
267,SUN-4124414,2023-10-10,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Debit Card,Online Order
268,SUN-3837979,2023-02-27,missing,Drinks,DRK-05,4,35000,140000,Digital Wallet,Dine In
269,SUN-8354539,2023-10-16,Creamy Maycha Latte,Drinks,DRK-05,missing,35000,35000,Cash,Take Away
270,SUN-9734873,2023-09-13,Cafe Latte,Drinks,DRK-03,4,error,128000,unknown,Online Order
271,SUN-7209746,2023-10-05,New York Cheesecake,Dessert,DST-03,unknown,42000,168000,Cash,Take Away
272,SUN-7429649,2023-09-18,Iced Americano,Drinks,DRK-02,4,28000,112000,Digital Wallet,nan
273,SUN-4405617,2023-08-06,Beef Carbonara Pasta,missing,FOD-02,3,52000,156000,Debit Card,Take Away
274,SUN-4871448,2023-05-05,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Digital Wallet,unknown
275,SUN-1256167,2023-12-01,New York Cheesecake,error,DST-03,4,42000,168000,Digital Wallet,Online Order
276,SUN-1377532,2023-12-24,missing,Dessert,DST-01,4,38000,unknown,Digital Wallet,Online Order
277,SUN-4857266,2023-09-09,Classic Tirmaisu,unknown,DST-01,3,38000,114000,unknown,nan
278,SUN-1134107,2023-05-11,Choco Lava Cake,Dessert,DST-04,4,35000,missing,Cash,Take Away
279,SUN-8498309,2023-07-02,Espreso Single,Drinks,DRK-01,1,22000,22000,Digital Wallet,Online Order
280,SUN-2556907,2023-07-24,Fudgy Brownies,unknown,DST-02,2,25000,50000,Debit Card,Online Order
281,SUN-2774642,2023-01-29,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,error,Take Away
282,SUN-2083171,2023-02-02,Iced Americano,Drinks,DRK-02,1,28000,28000,Debit Card,Dine In
283,SUN-6770098,2023-06-28,Creamy Maycha Latte,Drinks,DRK-05,nan,35000,35000,Digital Wallet,Dine In
284,SUN-9322860,2023-07-25,Cinnamon Roll,missing,DST-05,2,28000,56000,Digital Wallet,missing
285,SUN-4442015,2023-03-19,unknown,Food,FOD-05,1,45000,45000,Cash,Dine In
286,SUN-4819487,2023-04-07,Creamy Maycha Latte,Drinks,nan,4,unknown,error,Debit Card,Online Order
287,SUN-7445465,2023-02-18,Choco Lava Cake,nan,DST-04,4,35000,140000,Cash,Take Away
288,SUN-8723081,2023-12-01,Fudgy Brownies,Dessert,DST-02,unknown,25000,100000,Digital Wallet,Online Order
289,SUN-7210372,2023-07-04,Club Sandwich,Food,FOD-05,3,45000,nan,Cash,Dine In
290,SUN-9528763,2023-04-11,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,nan,Online Order
291,SUN-2789774,2023-10-14,Iced Americano,Drinks,DRK-02,3,28000,84000,Debit Card,Online Order
292,SUN-1029409,2023-12-17,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Cash,Take Away
293,SUN-9773293,2023-04-18,Club Sandwich,Food,FOD-05,4,45000,180000,missing,Online Order
294,SUN-8922945,2023-11-24,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Debit Card,Take Away
295,SUN-4768606,2023-10-08,missing,Dessert,DST-05,3,28000,84000,Debit Card,Online Order
296,SUN-4106756,2023-10-17,nan,Dessert,DST-02,3,25000,75000,error,Take Away
297,SUN-5539868,2023-07-11,error,Food,FOD-04,2,42000,84000,nan,Take Away
298,SUN-9406923,2023-11-29,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Digital Wallet,Dine In
299,SUN-9997399,2023-02-24,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Debit Card,missing
300,SUN-4512124,2023-02-02,Caramel Machiato,Drinks,DRK-04,4,38000,152000,unknown,Dine In
301,SUN-2543859,2023-12-19,unknown,Food,FOD-02,2,52000,104000,Debit Card,error
302,SUN-8239829,2023-06-28,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Debit Card,Take Away
303,SUN-6420377,2023-05-27,Buttermilk Fried Chicken,Food,FOD-01,nan,48000,144000,Debit Card,Take Away
304,SUN-3543216,2023-09-24,Espreso Single,Drinks,DRK-01,3,22000,missing,Debit Card,Dine In
305,SUN-5729919,2023-04-18,Cinnamon Roll,Dessert,DST-05,1,28000,unknown,Debit Card,Online Order
306,SUN-1030767,2023-08-21,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,nan,Online Order
307,SUN-3027946,2023-11-06,Espreso Single,Drinks,DRK-01,3,22000,66000,Debit Card,Take Away
308,SUN-7415035,2023-10-21,Creamy Maycha Latte,Drinks,DRK-05,1,missing,35000,error,missing
309,SUN-1480325,2023-02-15,Espreso Single,Drinks,missing,1,unknown,22000,Debit Card,Online Order
310,SUN-1769805,2023-12-20,Fudgy Brownies,Dessert,DST-02,unknown,25000,50000,Debit Card,Dine In
311,SUN-4174154,2023-09-25,Club Sandwich,Food,FOD-05,missing,45000,45000,missing,Online Order
312,SUN-8558263,2023-09-12,Club Sandwich,Food,FOD-05,4,45000,180000,Digital Wallet,Online Order
313,SUN-1797661,2023-03-10,Fudgy Brownies,missing,DST-02,4,25000,100000,Debit Card,Dine In
314,SUN-1847640,2023-12-03,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Cash,Take Away
315,SUN-9268320,2023-05-24,Club Sandwich,Food,FOD-05,3,45000,135000,Debit Card,Take Away
316,SUN-4437789,2023-12-10,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Debit Card,Online Order
317,SUN-8061677,2023-03-26,Cinnamon Roll,Dessert,unknown,1,28000,nan,Debit Card,error
318,SUN-7979614,2023-02-04,Espreso Single,Drinks,DRK-01,missing,22000,missing,Digital Wallet,Online Order
319,SUN-2682731,2023-11-04,Beef Carbonara Pasta,error,FOD-02,3,52000,nan,Debit Card,Dine In
320,SUN-9618766,2023-08-01,Fudgy Brownies,missing,DST-02,4,25000,100000,Digital Wallet,error
321,SUN-2398916,2023-05-23,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Digital Wallet,Dine In
322,SUN-1753518,2023-12-23,Choco Lava Cake,nan,DST-04,2,35000,nan,Digital Wallet,Take Away
323,SUN-4498683,2023-12-22,Choco Lava Cake,Dessert,DST-04,unknown,35000,35000,error,Dine In
324,SUN-5408520,2023-01-05,Iced Americano,Drinks,DRK-02,nan,28000,28000,Cash,error
325,SUN-4045181,2023-08-17,Iced Americano,Drinks,DRK-02,4,28000,112000,unknown,Dine In
326,SUN-9771208,2023-10-22,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Cash,Dine In
327,SUN-5523093,2023-09-11,Cinnamon Roll,Dessert,DST-05,1,nan,missing,Debit Card,Dine In
328,SUN-2456469,2023-08-08,Cinnamon Roll,Dessert,DST-05,3,unknown,84000,Debit Card,Dine In
329,SUN-4977738,2023-07-10,Choco Lava Cake,Dessert,DST-04,1,35000,35000,error,nan
330,SUN-3826687,2023-07-14,Fudgy Brownies,Dessert,DST-02,missing,25000,100000,Cash,Dine In
331,SUN-1397063,2023-04-23,Nasi Goreng Kampung,Food,FOD-03,2,38000,nan,Cash,unknown
332,SUN-6488202,2023-02-22,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Debit Card,Online Order
333,SUN-4165877,2023-05-25,nan,Drinks,error,1,38000,38000,missing,Take Away
334,SUN-2746638,2023-09-12,unknown,Drinks,DRK-05,3,35000,105000,Digital Wallet,Online Order
335,SUN-7816474,2023-12-10,Classic Tirmaisu,Dessert,missing,1,error,38000,error,nan
336,SUN-1505644,2023-12-18,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,unknown,Dine In
337,SUN-7522696,2023-03-15,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Debit Card,Take Away
338,SUN-3544975,2023-01-11,Cinnamon Roll,nan,DST-05,2,error,56000,Cash,Dine In
339,SUN-3637143,2023-12-27,New York Cheesecake,Dessert,DST-03,1,42000,42000,Debit Card,Online Order
340,SUN-6399813,2023-09-03,Espreso Single,Drinks,DRK-01,unknown,22000,22000,error,Online Order
341,SUN-4152039,2023-10-04,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Debit Card,error
342,SUN-7931804,2023-10-25,Nasi Goreng Kampung,Food,FOD-03,3,38000,unknown,Digital Wallet,nan
343,SUN-1816544,2023-05-12,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Digital Wallet,Online Order
344,SUN-4045362,2023-11-13,unknown,nan,FOD-02,nan,52000,52000,Debit Card,Take Away
345,SUN-9796984,2023-08-23,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Digital Wallet,Dine In
346,SUN-1726544,2023-08-23,Cinnamon Roll,Dessert,DST-05,2,28000,error,Digital Wallet,Take Away
347,SUN-7762970,2023-05-20,Espreso Single,Drinks,DRK-01,1,22000,22000,Debit Card,error
348,SUN-9389914,2023-05-06,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Cash,Dine In
349,SUN-6556153,2023-05-20,unknown,Dessert,DST-02,nan,25000,missing,Digital Wallet,Take Away
350,SUN-5426375,2023-09-18,unknown,Food,FOD-05,4,45000,180000,Debit Card,error
351,SUN-5696946,2023-07-03,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,missing,Take Away
352,SUN-5399262,2023-01-08,New York Cheesecake,Dessert,DST-03,2,42000,unknown,Digital Wallet,Take Away
353,SUN-9376436,2023-01-07,missing,Food,FOD-01,2,nan,96000,Debit Card,Online Order
354,SUN-7246805,2023-03-12,New York Cheesecake,Dessert,DST-03,1,42000,42000,Debit Card,Dine In
355,SUN-1955084,2023-06-30,Cafe Latte,missing,DRK-03,4,32000,nan,Debit Card,nan
356,SUN-3276269,2023-08-07,Iced Americano,Drinks,DRK-02,1,28000,28000,Debit Card,error
357,SUN-2353688,2023-12-21,nan,Food,FOD-05,2,unknown,90000,nan,Take Away
358,SUN-2662613,2023-10-12,Cinnamon Roll,Dessert,DST-05,nan,28000,56000,Digital Wallet,Online Order
359,SUN-2371872,2023-04-15,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Digital Wallet,missing
360,SUN-5290536,2023-07-07,unknown,Drinks,DRK-03,1,32000,32000,Cash,Take Away
361,SUN-6005328,2023-10-01,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Digital Wallet,Take Away
362,SUN-2022653,2023-11-19,Nasi Goreng Kampung,Food,FOD-03,missing,38000,38000,Digital Wallet,Online Order
363,SUN-9179409,2023-06-11,Iced Americano,Drinks,DRK-02,2,missing,56000,Cash,Dine In
364,SUN-5206878,2023-09-19,New York Cheesecake,Dessert,DST-03,error,42000,126000,Digital Wallet,Dine In
365,SUN-6121218,2023-03-18,Iced Americano,Drinks,DRK-02,3,28000,unknown,Cash,Dine In
366,SUN-3336719,2023-06-17,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Debit Card,Take Away
367,SUN-5402441,2023-11-27,Creamy Maycha Latte,Drinks,DRK-05,1,35000,nan,Debit Card,Dine In
368,SUN-3569702,2023-05-20,Club Sandwich,Food,missing,3,45000,135000,Debit Card,Dine In
369,SUN-1381307,2023-01-07,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,nan,Take Away
370,SUN-8451726,2023-10-15,New York Cheesecake,Dessert,DST-03,1,42000,42000,Debit Card,Online Order
371,SUN-1489974,2023-04-21,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Debit Card,Online Order
372,SUN-3192938,2023-06-10,Choco Lava Cake,Dessert,DST-04,1,nan,35000,Digital Wallet,Take Away
373,SUN-6804505,2023-12-31,Creamy Maycha Latte,Drinks,DRK-05,2,35000,nan,Cash,Dine In
374,SUN-8970521,2023-05-22,Cafe Latte,Drinks,DRK-03,4,32000,128000,Cash,nan
375,SUN-9425824,2023-04-06,Cafe Latte,Drinks,DRK-03,4,32000,unknown,Digital Wallet,Online Order
376,SUN-7104675,2023-03-27,Caramel Machiato,Drinks,error,1,missing,38000,Cash,Dine In
377,SUN-1882201,2023-11-06,nan,Drinks,DRK-04,3,38000,114000,Debit Card,Take Away
378,SUN-8215332,2023-03-20,Buttermilk Fried Chicken,unknown,FOD-01,4,48000,missing,Digital Wallet,Dine In
379,SUN-2898317,2023-08-10,Cafe Latte,Drinks,DRK-03,4,32000,128000,Cash,Dine In
380,SUN-2416281,2023-03-28,Fudgy Brownies,Dessert,DST-02,2,25000,50000,nan,Take Away
381,SUN-1841516,2023-10-22,Iced Americano,Drinks,DRK-02,4,28000,112000,Debit Card,Online Order
382,SUN-1118085,2023-09-20,Nasi Goreng Kampung,Food,FOD-03,2,nan,76000,Debit Card,Online Order
383,SUN-2587441,2023-08-19,Club Sandwich,Food,FOD-05,1,45000,45000,Debit Card,Online Order
384,SUN-1128104,2023-06-05,New York Cheesecake,unknown,DST-03,error,42000,84000,missing,Dine In
385,SUN-9704849,2023-05-13,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Digital Wallet,error
386,SUN-1185213,2023-12-13,Iced Americano,Drinks,DRK-02,3,error,error,Debit Card,Dine In
387,SUN-1873349,2023-10-05,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Debit Card,Online Order
388,SUN-8985896,2023-05-24,error,unknown,FOD-01,4,48000,192000,Debit Card,unknown
389,SUN-4006358,2023-01-10,Beef Carbonara Pasta,Food,FOD-02,missing,52000,52000,Digital Wallet,Online Order
390,SUN-7919016,2023-02-16,Buttermilk Fried Chicken,unknown,FOD-01,1,48000,48000,missing,Dine In
391,SUN-4007735,2023-06-13,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Digital Wallet,nan
392,SUN-8883757,2023-06-17,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Cash,Dine In
393,SUN-8018614,2023-05-16,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Debit Card,Online Order
394,SUN-9226217,2023-12-26,Classic Tirmaisu,Dessert,DST-01,1,error,38000,Digital Wallet,Dine In
395,SUN-5571863,2023-06-24,Iced Americano,Drinks,DRK-02,1,28000,28000,Digital Wallet,missing
396,SUN-5709432,2023-10-17,Cafe Latte,Drinks,DRK-03,2,32000,64000,Digital Wallet,Dine In
397,SUN-7472387,2023-02-16,Espreso Single,Drinks,DRK-01,missing,22000,44000,unknown,Online Order
398,SUN-8499553,2023-05-17,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Digital Wallet,Take Away
399,SUN-6581890,2023-03-23,Iced Americano,Drinks,DRK-02,3,28000,84000,Debit Card,Take Away
400,SUN-6564866,2023-02-22,error,Food,FOD-05,3,45000,135000,Debit Card,missing
401,SUN-8008079,2023-07-25,Creamy Maycha Latte,missing,DRK-05,4,35000,140000,Debit Card,Take Away
402,SUN-3078409,2023-02-21,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Debit Card,Online Order
403,SUN-5938043,2023-05-22,New York Cheesecake,nan,DST-03,1,42000,error,Debit Card,Take Away
404,SUN-3499587,2023-09-08,unknown,unknown,DRK-01,3,22000,66000,Cash,missing
405,SUN-2362000,2023-10-16,Iced Americano,Drinks,DRK-02,1,28000,28000,Digital Wallet,Dine In
406,SUN-9155910,2023-07-24,Classic Tirmaisu,Dessert,DST-01,2,38000,unknown,Debit Card,Take Away
407,SUN-3704493,2023-08-09,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Cash,Take Away
408,SUN-5178826,2023-04-18,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Digital Wallet,Online Order
409,SUN-4768636,2023-11-11,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Digital Wallet,Dine In
410,SUN-1016205,2023-03-09,New York Cheesecake,nan,DST-03,3,42000,126000,Debit Card,Take Away
411,SUN-8935007,2023-09-25,Cafe Latte,Drinks,DRK-03,3,32000,96000,Digital Wallet,Dine In
412,SUN-7951911,2023-02-02,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Digital Wallet,Online Order
413,SUN-1103558,2023-08-08,Classic Tirmaisu,Dessert,DST-01,3,38000,error,Digital Wallet,Take Away
414,SUN-2197512,2023-04-02,Caramel Machiato,Drinks,DRK-04,unknown,38000,error,Debit Card,Online Order
415,SUN-1221935,2023-04-15,missing,nan,DST-04,4,35000,140000,Cash,Dine In
416,SUN-9853177,2023-05-06,Fudgy Brownies,Dessert,DST-02,unknown,25000,50000,Debit Card,Dine In
417,SUN-7387208,2023-10-13,Choco Lava Cake,error,DST-04,4,35000,140000,Digital Wallet,error
418,SUN-6659749,2023-10-16,error,Drinks,DRK-01,3,22000,unknown,Debit Card,Online Order
419,SUN-1372525,2023-04-02,Classic Tirmaisu,nan,DST-01,3,unknown,114000,Digital Wallet,Take Away
420,SUN-4958482,2023-07-16,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Debit Card,Online Order
421,SUN-8118846,2023-01-28,Fudgy Brownies,Dessert,DST-02,missing,25000,50000,nan,Dine In
422,SUN-4770221,2023-11-22,Espreso Single,Drinks,unknown,4,22000,88000,nan,Take Away
423,SUN-4376420,2023-12-18,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Debit Card,Take Away
424,SUN-4486484,2023-05-13,Cafe Latte,Drinks,error,4,32000,128000,Debit Card,Online Order
425,SUN-3959123,2023-07-17,Grill Chicken Caesar Salad,unknown,FOD-04,1,nan,42000,Debit Card,Take Away
426,SUN-2811084,2023-07-16,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Cash,Take Away
427,SUN-4387390,2023-10-10,Caramel Machiato,Drinks,DRK-04,3,38000,114000,missing,nan
428,SUN-1021619,2023-01-26,Iced Americano,Drinks,DRK-02,1,28000,unknown,Cash,Take Away
429,SUN-8974534,2023-07-13,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Debit Card,Online Order
430,SUN-4943061,2023-11-04,Club Sandwich,missing,FOD-05,1,45000,45000,Cash,Take Away
431,SUN-5283266,2023-08-12,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Cash,Dine In
432,SUN-7959488,2023-07-23,Club Sandwich,Food,FOD-05,4,45000,unknown,Digital Wallet,Online Order
433,SUN-8667313,2023-01-13,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Debit Card,missing
434,SUN-8181221,2023-12-04,Cafe Latte,Drinks,DRK-03,3,32000,96000,Cash,Dine In
435,SUN-5290242,2023-03-10,Nasi Goreng Kampung,Food,FOD-03,3,38000,error,unknown,unknown
436,SUN-8849257,2023-05-08,Caramel Machiato,Drinks,unknown,4,38000,152000,Cash,unknown
437,SUN-4007209,2023-09-04,unknown,Food,FOD-01,nan,48000,nan,Digital Wallet,Take Away
438,SUN-6760631,2023-06-18,Club Sandwich,Food,FOD-05,4,45000,180000,Digital Wallet,Take Away
439,SUN-6991658,2023-07-28,Club Sandwich,Food,FOD-05,4,45000,nan,Cash,Dine In
440,SUN-6215306,2023-08-04,unknown,Drinks,DRK-04,4,38000,152000,Debit Card,Take Away
441,SUN-8109579,nan,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Cash,nan
442,SUN-7369332,2023-01-06,Iced Americano,Drinks,DRK-02,2,28000,56000,Digital Wallet,Dine In
443,SUN-8167247,2023-12-14,Beef Carbonara Pasta,Food,missing,3,52000,156000,Cash,Take Away
444,SUN-9276663,2023-10-23,Beef Carbonara Pasta,Food,unknown,1,52000,unknown,Digital Wallet,Online Order
445,SUN-8452148,2023-02-26,Espreso Single,Drinks,DRK-01,1,missing,22000,Cash,Take Away
446,SUN-9219218,2023-09-02,Grill Chicken Caesar Salad,Food,FOD-04,2,unknown,84000,Debit Card,Dine In
447,SUN-6473691,2023-07-06,Creamy Maycha Latte,Drinks,DRK-05,nan,35000,35000,Cash,Dine In
448,SUN-3721775,2023-09-27,nan,Dessert,missing,3,42000,126000,Debit Card,Online Order
449,SUN-9919718,2023-02-22,Grill Chicken Caesar Salad,Food,FOD-04,error,42000,42000,Debit Card,Dine In
450,SUN-2398984,2023-09-13,Club Sandwich,Food,FOD-05,3,45000,135000,Digital Wallet,Online Order
451,SUN-6660507,2023-09-19,Cinnamon Roll,Dessert,DST-05,nan,28000,56000,Debit Card,Dine In
452,SUN-1768333,2023-12-31,Cinnamon Roll,Dessert,DST-05,4,28000,nan,Cash,Dine In
453,SUN-4056073,2023-04-11,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,error,Take Away
454,SUN-3428523,2023-06-07,nan,missing,DRK-02,unknown,28000,56000,Digital Wallet,error
455,SUN-1125514,2023-02-18,New York Cheesecake,Dessert,DST-03,3,42000,error,Digital Wallet,Online Order
456,SUN-8324187,2023-01-06,missing,Dessert,error,2,38000,76000,Digital Wallet,Take Away
457,SUN-7539745,2023-01-17,New York Cheesecake,Dessert,missing,1,42000,42000,Cash,Take Away
458,SUN-6650900,2023-06-13,Nasi Goreng Kampung,missing,error,3,38000,114000,Digital Wallet,Dine In
459,SUN-2456442,2023-03-05,Buttermilk Fried Chicken,Food,FOD-01,3,error,144000,Debit Card,Dine In
460,SUN-7994772,2023-09-29,New York Cheesecake,Dessert,DST-03,2,42000,84000,Debit Card,Take Away
461,SUN-8282188,2023-03-12,unknown,missing,nan,1,unknown,48000,Debit Card,Dine In
462,SUN-9572771,2023-08-17,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Cash,Dine In
463,SUN-2028492,2023-07-15,Fudgy Brownies,missing,missing,2,25000,unknown,Debit Card,Dine In
464,SUN-9165958,2023-05-01,Fudgy Brownies,Dessert,DST-02,unknown,25000,100000,Digital Wallet,Dine In
465,SUN-2152912,2023-06-14,Choco Lava Cake,Dessert,DST-04,error,35000,140000,unknown,Online Order
466,SUN-6440272,2023-12-31,error,Food,FOD-03,4,38000,152000,Debit Card,Take Away
467,SUN-3298785,2023-12-16,Nasi Goreng Kampung,Food,FOD-03,missing,38000,76000,Cash,Take Away
468,SUN-5843575,2023-04-12,error,unknown,FOD-02,1,52000,unknown,Digital Wallet,Take Away
469,SUN-2106667,2023-12-15,New York Cheesecake,Dessert,DST-03,unknown,42000,126000,Digital Wallet,Online Order
470,SUN-6924098,2023-03-21,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Debit Card,Dine In
471,SUN-4548595,2023-10-18,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Digital Wallet,Online Order
472,SUN-6238084,2023-05-06,Caramel Machiato,Drinks,missing,3,38000,nan,Debit Card,Online Order
473,SUN-9732161,2023-09-03,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Debit Card,Dine In
474,SUN-3392444,2023-08-26,Iced Americano,Drinks,DRK-02,1,28000,28000,Debit Card,Online Order
475,SUN-1470270,2023-11-05,Espreso Single,Drinks,DRK-01,4,missing,88000,unknown,Take Away
476,SUN-6706682,2023-05-20,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Debit Card,Take Away
477,SUN-2322526,2023-12-09,nan,Drinks,DRK-02,3,28000,84000,Debit Card,Take Away
478,SUN-5083411,2023-11-18,Caramel Machiato,Drinks,DRK-04,missing,38000,missing,unknown,nan
479,SUN-5311525,2023-01-09,Iced Americano,unknown,DRK-02,4,28000,112000,Digital Wallet,Take Away
480,SUN-2075741,2023-02-06,Espreso Single,Drinks,DRK-01,2,22000,44000,Digital Wallet,Online Order
481,SUN-5180620,2023-02-13,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Debit Card,Take Away
482,SUN-4840410,2023-08-24,Fudgy Brownies,Dessert,DST-02,unknown,25000,50000,Debit Card,Online Order
483,SUN-3842470,2023-05-12,Iced Americano,Drinks,DRK-02,4,missing,112000,Debit Card,Online Order
